完整名称,IndexID,CodeName,FullName,ID,生命值,攻击力,防御力,暴击伤害,失衡值上限,能否失衡,失衡值自动回复,失衡值自动回复时限,基础失衡恢复速度,默认失衡恢复时间,失衡易伤倍率,可连携次数,初始抗打断等级,冻结时间抵抗,冰伤害抗性,火伤害抗性,电伤害抗性,物理伤害抗性,以太伤害抗性,冰异常抗性,火异常抗性,电异常抗性,物理异常抗性,以太异常抗性,冰失衡抗性,火失衡抗性,电失衡抗性,物理失衡抗性,以太失衡抗性,冰异常条,火异常条,电异常条,物理异常条,以太异常条,基础积蓄上限提升系数,能量球掉落,未知变量（1.7版本新增）,标签列表,70级最大生命值,70级最大攻击力,70级最大失衡值上限,60级及以上防御力
新晋猎兵,11274,Monster_MeleeJaegerCam,Rookie Jaeger,900011274,1373,66,40,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 近战, 猎兵, 防卫军",340435.35,2152.0026,2115.0,635.2
巡防猎兵,11281,Monster_HeavyJaeger,Patrol Jaeger,900011281,1123,60,46,0.5,600,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,10001,10002,10013,10004,10005,0.0,,50,"生物, 非强化型, 小体型, 重型, 猎兵, 黑色",278447.85,1956.366,1410.0,730.48
巡防猎兵,11282,Monster_HeavyJaeger,Patrol Jaeger,900011282,1373,60,46,0.5,900,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,10001,10002,10013,10004,10005,0.0,,50,"生物, 强化型, 小体型, 重型, 猎兵, 黑色",340435.35,1956.366,2115.0,730.48
戍卫猎兵,11283,Monster_HeavyJaegerCam,Guard Jaeger,900011283,1123,60,46,0.5,600,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型, 重型, 猎兵, 防卫军",278447.85,1956.366,1410.0,730.48
戍卫猎兵,11284,Monster_HeavyJaegerCam,Guard Jaeger,900011284,1373,60,46,0.5,900,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 重型, 猎兵, 防卫军",340435.35,1956.366,2115.0,730.48
曼德拉,11291,Monster_Mandrake,Mandrake,900011291,884,63,36,0.5,630,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,-0.2,0.0,0.0,0.0,-0.2,2.8,3.0,3.0,3.0,2.8,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 中体型, 曼德拉防御型, 黑色",219187.8,2054.1843,1480.5,571.68
曼德拉,11292,Monster_Mandrake,Mandrake,900011292,884,63,36,0.5,630,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,-0.2,0.0,0.0,0.0,-0.2,2.8,3.0,3.0,3.0,2.8,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 中体型, 曼德拉攻击型, 黑色",219187.8,2054.1843,1480.5,571.68
曼德拉,11293,Monster_Mandrake,Mandrake,900011293,1153,63,36,0.5,945,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,-0.2,0.0,0.0,0.0,-0.2,2.8,3.0,3.0,3.0,2.8,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 中体型, 曼德拉防御型, 黑色",285886.35,2054.1843,2220.75,571.68
曼德拉,11294,Monster_Mandrake,Mandrake,900011294,1153,63,36,0.5,945,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,-0.2,0.0,0.0,0.0,-0.2,2.8,3.0,3.0,3.0,2.8,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 中体型, 曼德拉攻击型, 黑色",285886.35,2054.1843,2220.75,571.68
曼德拉·蓄能型,11295,Monster_MandrakeRed,Mandrake - Energized,900011295,1081,63,36,0.5,945,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,0.0,-0.2,0.0,0.0,0.0,3.0,2.8,3.0,3.0,3.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 中体型, 曼德拉防御型, 红色",268033.95,2054.1843,2220.75,571.68
曼德拉·蓄能型,11296,Monster_MandrakeRed,Mandrake - Energized,900011296,1081,63,36,0.5,945,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,0.0,-0.2,0.0,0.0,0.0,3.0,2.8,3.0,3.0,3.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 中体型, 曼德拉攻击型, 红色",268033.95,2054.1843,2220.75,571.68
曼德拉·蓄能型,11297,Monster_MandrakeRed,Mandrake - Energized,900011297,1153,63,36,0.5,945,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,0.0,-0.2,0.0,0.0,0.0,3.0,2.8,3.0,3.0,3.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 中体型, 曼德拉防御型, 红色",285886.35,2054.1843,2220.75,571.68
曼德拉·蓄能型,11298,Monster_MandrakeRed,Mandrake - Energized,900011298,1153,63,36,0.5,945,False,0.0,0.0,0.1538,6.501951,0.5,1,99,0.0,0.0,-0.2,0.0,0.0,0.0,3.0,2.8,3.0,3.0,3.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 中体型, 曼德拉攻击型, 红色",285886.35,2054.1843,2220.75,571.68
格莱特,11301,Monster_BoringMachine,Greta,900011301,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,30011,30002,30013,30004,30005,0.0,5.0,100,"机械, 巨型, 首领",5336627.85,3912.732,16894.15,952.8
格莱特·蓄能型,11302,Monster_BoringMachineRed,Greta - Energized,900011302,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,30011,30012,30003,30004,30005,0.0,5.0,100,"机械, 巨型, 红色, 首领",5336627.85,3912.732,16894.15,952.8
格莱特·超频型,11303,Monster_BoringMachinePurple,Greta - Overclocked,900011303,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,30011,30002,30003,30004,30015,0.0,5.0,100,"机械, 巨型, 紫色, 首领",5336627.85,3912.732,16894.15,952.8
盗洞暴徒·偷袭者,11311,Monster_ThugAssaulter,Hollow Thug - Ambusher,900011311,1123,63,40,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型",278447.85,2054.1843,1410.0,635.2
盗洞暴徒·偷袭者,11312,Monster_ThugAssaulter,Hollow Thug - Ambusher,900011312,1373,63,40,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型",340435.35,2054.1843,2115.0,635.2
盗洞暴徒·袭击者,11313,Monster_ThugAssaulterVest,Hollow Thug - Assaulter,900011313,1123,63,40,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型, 马甲",278447.85,2054.1843,1410.0,635.2
盗洞暴徒·袭击者,11314,Monster_ThugAssaulterVest,Hollow Thug - Assaulter,900011314,1373,63,40,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 马甲",340435.35,2054.1843,2115.0,635.2
盗洞暴徒·偷袭者,11315,Monster_ThugAssaulter,Hollow Thug - Ambusher,900011315,1373,63,40,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 合作",340435.35,2054.1843,2115.0,635.2
盗洞暴徒·盗猎客,11321,Monster_ThugPoacher,Hollow Thug - Rustler,900011321,1123,54,40,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型",278447.85,1760.7294,1410.0,635.2
盗洞暴徒·盗猎客,11322,Monster_ThugPoacher,Hollow Thug - Rustler,900011322,1373,54,40,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型",340435.35,1760.7294,2115.0,635.2
盗洞暴徒·偷猎者,11323,Monster_ThugPoacherVest,Hollow Thug - Poacher,900011323,1123,54,40,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型, 马甲",278447.85,1760.7294,1410.0,635.2
盗洞暴徒·偷猎者,11324,Monster_ThugPoacherVest,Hollow Thug - Poacher,900011324,1373,54,40,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 马甲",340435.35,1760.7294,2115.0,635.2
盗洞暴徒·焚毁狂,11331,Monster_ThugPyromaniac,Hollow Thug - Arsonist,900011331,1123,54,40,0.5,600,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型",278447.85,1760.7294,1410.0,635.2
盗洞暴徒·焚毁狂,11332,Monster_ThugPyromaniac,Hollow Thug - Arsonist,900011332,1373,54,40,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型",340435.35,1760.7294,2115.0,635.2
盗洞暴徒·纵火犯,11333,Monster_ThugPyromaniacVest,Hollow Thug - Pyromaniac,900011333,1123,54,40,0.5,600,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型, 马甲",278447.85,1760.7294,1410.0,635.2
盗洞暴徒·纵火犯,11334,Monster_ThugPyromaniacVest,Hollow Thug - Pyromaniac,900011334,1373,54,40,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 马甲",340435.35,1760.7294,2115.0,635.2
盗洞暴徒·焚毁狂,11335,Monster_ThugPyromaniac,Hollow Thug - Arsonist,900011335,1373,54,40,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 合作",340435.35,1760.7294,2115.0,635.2
盗洞暴徒·劫掠者,11341,Monster_ThugRaider,Hollow Thug - Looter,900011341,1240,63,40,0.5,600,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型",307458.0,2054.1843,1410.0,635.2
盗洞暴徒·劫掠者,11342,Monster_ThugRaider,Hollow Thug - Looter,900011342,1615,63,40,0.5,900,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型",400439.25,2054.1843,2115.0,635.2
盗洞暴徒·掠夺者,11343,Monster_ThugRaiderVest,Hollow Thug - Raider,900011343,1240,63,40,0.5,600,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型, 马甲",307458.0,2054.1843,1410.0,635.2
盗洞暴徒·掠夺者,11344,Monster_ThugRaiderVest,Hollow Thug - Raider,900011344,1615,63,40,0.5,900,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,10001,10002,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型, 马甲",400439.25,2054.1843,2115.0,635.2
盗洞暴徒·通缉打手,11351,Monster_ThugBulkyEnforcer,Hollow Thug - Wanted Enforcer,900011351,8414,84,50,0.5,3335,True,0.0,0.0,0.1,10.0,1.0,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"生物, 非强化型, 中体型",2086251.3,2738.9124,7837.25,794.0
盗洞暴徒·通缉打手,11352,Monster_ThugBulkyEnforcer,Hollow Thug - Wanted Enforcer,900011352,8655,96,50,0.5,3783,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"生物, 强化型, 中体型",2146007.25,3130.1856,8890.05,794.0
祸首·通缉打手,11353,Monster_ThugBulkyEnforcerBoss,Troublemaker - Wanted Enforcer,900011353,20548,120,60,0.5,5543,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,30001,30012,30003,30004,30005,0.0,5.0,100,"生物, 中体型, 首领",5094876.6,3912.732,13026.05,952.8
盗洞暴徒·魁梧打手,11354,Monster_ThugBulkyEnforcerVest,Hollow Thug - Bulky Enforcer,900011354,8414,84,50,0.5,3335,True,0.0,0.0,0.1,10.0,1.0,2,3,0.5,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,20001,20002,20003,20004,20005,0.0,3.0,75,"生物, 非强化型, 中体型, 马甲",2086251.3,2738.9124,7837.25,794.0
盗洞暴徒·魁梧打手,11355,Monster_ThugBulkyEnforcerVest,Hollow Thug - Bulky Enforcer,900011355,8655,96,50,0.5,3783,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,20001,20002,20003,20004,20005,0.0,3.0,75,"生物, 强化型, 中体型, 马甲",2146007.25,3130.1856,8890.05,794.0
盗洞暴徒·通缉虐待狂,11361,Monster_ThugBulkyAbuser,Hollow Thug - Wanted Intimidator,900011361,6324,76,50,0.5,2527,True,0.01,0.0,0.1,10.0,0.5,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"生物, 非强化型, 中体型",1568035.8,2478.0636,5938.45,794.0
盗洞暴徒·通缉虐待狂,11362,Monster_ThugBulkyAbuser,Hollow Thug - Wanted Intimidator,900011362,6517,86,50,0.5,2886,True,0.01,0.0,0.1,10.0,0.5,2,5,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"生物, 强化型, 中体型",1615890.15,2804.1246,6782.1,794.0
盗洞暴徒·魁梧施虐者,11363,Monster_ThugBulkyAbuserVest,Hollow Thug - Bulky Intimidator,900011363,6324,76,50,0.5,2527,True,0.01,0.0,0.1,10.0,0.5,2,3,0.5,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,20001,20002,20003,20004,20005,0.0,3.0,75,"生物, 非强化型, 中体型, 马甲",1568035.8,2478.0636,5938.45,794.0
盗洞暴徒·魁梧施虐者,11364,Monster_ThugBulkyAbuserVest,Hollow Thug - Bulky Intimidator,900011364,6517,86,50,0.5,2886,True,0.01,0.0,0.1,10.0,0.5,2,5,0.5,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,20001,20002,20003,20004,20005,0.0,3.0,75,"生物, 强化型, 中体型, 马甲",1615890.15,2804.1246,6782.1,794.0
眼魔引擎,11371,Monster_BeholderEngine,Beholder Engine,900011371,1123,54,43,0.5,600,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,10001,10002,10013,10004,10015,0.0,,50,"以骸, 非强化型, 小体型",278447.85,1760.7294,1410.0,682.84
眼魔引擎,11372,Monster_BeholderEngine,Beholder Engine,900011372,1373,54,43,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,10001,10002,10013,10004,10015,0.0,,50,"以骸, 强化型, 小体型",340435.35,1760.7294,2115.0,682.84
眼魔引擎,11373,Monster_BeholderEngine,Beholder Engine,900011373,1373,54,43,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,10001,10002,10013,10004,10015,0.0,,50,"以骸, 强化型, 小体型",340435.35,1760.7294,2115.0,682.84
泰拉斯奎祸车,11381,Monster_TarasqueMixer,Tarasque Mixer,900011381,8835,88,54,0.5,3502,True,0.0,0.0,0.1,10.0,1.0,2,3,0.5,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,20001,20002,20013,20004,20015,0.0,3.0,75,"以骸, 非强化型, 中体型",2190638.25,2869.3368,8229.7,857.52
泰拉斯奎祸车,11382,Monster_TarasqueMixer,Tarasque Mixer,900011382,9088,101,54,0.5,3972,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,20001,20002,20013,20004,20015,0.0,3.0,75,"以骸, 强化型, 中体型",2253369.6,3293.2161,9334.2,857.52
泰拉斯奎祸车,11383,Monster_TarasqueMixer,Tarasque Mixer,900011383,9088,101,54,0.5,3972,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,20001,20002,20013,20004,20015,0.0,3.0,75,"以骸, 强化型, 中体型",2253369.6,3293.2161,9334.2,857.52
星期五,11391,Monster_PileDriver,Friday,900011391,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,30011,30002,30013,30004,30005,0.0,5.0,100,"机械, 巨型, 首领",5336627.85,3912.732,16894.15,952.8
星期五·蓄能型,11392,Monster_PileDriverRed,Friday - Energized,900011392,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,30011,30012,30003,30004,30005,0.0,5.0,100,"机械, 巨型, 红色, 首领",5336627.85,3912.732,16894.15,952.8
星期五·超频型,11393,Monster_PileDriverPurple,Friday - Overclocked,900011393,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,30011,30002,30003,30004,30015,0.0,5.0,100,"机械, 巨型, 紫色, 首领",5336627.85,3912.732,16894.15,952.8
汉斯,11401,Monster_MaterialHandler,Hans,900011401,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,30011,30002,30013,30004,30005,0.0,5.0,100,"机械, 巨型, 首领",5336627.85,3912.732,16894.15,952.8
汉斯·蓄能型,11402,Monster_MaterialHandlerRed,Hans - Energized,900011402,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,30011,30012,30003,30004,30005,0.0,5.0,100,"机械, 巨型, 红色, 首领",5336627.85,3912.732,16894.15,952.8
汉斯·超频型,11403,Monster_MaterialHandlerPurple,Hans - Overclocked,900011403,21523,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,30011,30002,30003,30004,30015,0.0,5.0,100,"机械, 巨型, 紫色, 首领",5336627.85,3912.732,16894.15,952.8
未知复合侵蚀体,11411,Monster_ComplexCorrupted,Unknown Corruption Complex,900011411,12103,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,30011,30002,30013,30004,30015,0.0,5.0,100,"以骸, 巨型, 主线首领",3000938.85,3912.732,16894.15,952.8
未知复合侵蚀体,11412,Monster_ComplexCorrupted,Unknown Corruption Complex,900011412,22383,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,30011,30002,30013,30004,30015,0.0,5.0,100,"以骸, 巨型, 主线首领",5549864.85,3912.732,16894.15,952.8
未知复合侵蚀体,11413,Monster_ComplexCorrupted,Unknown Corruption Complex,900011413,22861,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,30011,30002,30013,30004,30015,0.0,5.0,100,"以骸, 巨型, 主线首领",5668384.95,3912.732,16894.15,952.8
未知复合侵蚀体,11414,Monster_ComplexCorrupted,Unknown Corruption Complex,900011414,22383,120,60,0.5,7189,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,30011,30002,30013,30004,30015,0.0,5.0,100,"以骸, 巨型, 仅1阶段, 主线首领",5549864.85,3912.732,16894.15,952.8
冥宁芙·黑纱,11421,Monster_LampasBlackVeil,Black Veil Marionette,900011421,17918,120,60,0.5,5543,True,0.0,0.0,0.1428,7.002801,1.0,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.0,5.0,100,"以骸, 中体型, 主线首领",4442768.1,3912.732,13026.05,952.8
冥宁芙·黑纱,11422,Monster_LampasBlackVeil,Black Veil Marionette,900011422,17918,120,60,0.5,5543,True,0.0,0.0,0.1428,7.002801,1.0,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.0,5.0,100,"以骸, 中体型, 首领, 冥宁芙·双子, 主线首领",4442768.1,3912.732,13026.05,952.8
冥宁芙·灰纱,11431,Monster_LampasGreyVeil,Gray Veil Marionette,900011431,17918,120,60,0.5,5543,True,0.0,0.0,0.1428,7.002801,1.0,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.0,5.0,100,"以骸, 中体型, 主线首领",4442768.1,3912.732,13026.05,952.8
